order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6062,CUST2062,67,PROD1262,Germany,7/31/2021,1/12/2024,4,paused,9/8/2024,159.55,6,31,Home,Chair,Home,Male
ORD6063,CUST2063,20,PROD1263,Canada,1/24/2023,10/15/2024,5,cancelled,5/10/2024,688.6,1,21,Electronics,Face Wash,Beauty,Female
ORD6064,CUST2064,62,PROD1264,UK,11/26/2022,12/28/2023,3,cancelled,3/6/2025,232.71,7,37,Sports,Refrigerator,Home,Female
ORD6065,CUST2065,26,PROD1265,UK,12/1/2020,3/20/2024,5,active,9/25/2022,266.97,3,31,Electronics,Smartphone,Electronics,Male
ORD6066,CUST2066,40,PROD1266,UK,6/1/2022,10/1/2022,0,active,4/7/2025,21.76,9,20,Home,T-Shirt,Clothing,Male
ORD6067,CUST2067,63,PROD1267,Pakistan,3/25/2022,7/7/2025,5,cancelled,10/12/2022,845.1,2,3,Home,Hoodie,Clothing,Female
ORD6068,CUST2068,30,PROD1268,UK,9/3/2021,4/13/2025,2,active,4/18/2023,162.4,7,33,Clothing,Shampoo,Beauty,Female
ORD6069,CUST2069,68,PROD1269,UK,2/23/2022,8/15/2024,3,cancelled,7/14/2025,168.82,9,45,Home,Bluetooth Speaker,Electronics,Male
ORD6070,CUST2070,63,PROD1270,Pakistan,2/1/2021,11/24/2021,3,cancelled,2/14/2023,51.61,7,24,Sports,Foundation,Beauty,Male
ORD6071,CUST2071,36,PROD1271,Germany,9/10/2021,7/9/2024,4,active,10/29/2021,257.69,6,5,Clothing,Jacket,Clothing,Male
ORD6072,CUST2072,53,PROD1272,UK,10/8/2020,5/6/2021,1,cancelled,9/6/2022,90.01,3,37,Home,Skirt,Clothing,Female
ORD6073,CUST2073,51,PROD1273,USA,4/7/2021,6/26/2023,4,paused,10/1/2021,8.45,8,42,Beauty,Lamp,Home,Male
ORD6074,CUST2074,59,PROD1274,USA,12/2/2021,3/19/2024,2,active,5/3/2022,135.26,8,36,Clothing,Skirt,Clothing,Female
ORD6075,CUST2075,45,PROD1275,India,6/9/2023,8/12/2023,4,active,10/15/2024,435.92,3,38,Clothing,Dumbbells,Sports,Male
ORD6076,CUST2076,64,PROD1276,India,12/18/2022,4/20/2025,3,active,1/11/2024,186.66,7,14,Beauty,Dumbbells,Sports,Male
ORD6077,CUST2077,22,PROD1277,Germany,8/13/2022,4/21/2024,5,cancelled,10/30/2023,60.8,8,19,Home,Cycling Helmet,Sports,Male
ORD6078,CUST2078,41,PROD1278,Pakistan,5/17/2022,11/30/2022,1,active,10/19/2024,52.29,9,37,Clothing,Skirt,Clothing,Female
ORD6079,CUST2079,19,PROD1279,Pakistan,11/24/2020,2/12/2024,1,active,6/12/2023,325.42,5,17,Beauty,Football,Sports,Male
ORD6080,CUST2080,50,PROD1280,Canada,5/27/2021,2/5/2022,2,cancelled,12/30/2024,204.08,9,20,Beauty,Nail Polish,Beauty,Female
ORD6081,CUST2081,55,PROD1281,Canada,7/29/2021,8/18/2024,4,active,5/18/2023,236.78,6,5,Beauty,Vacuum Cleaner,Home,Male
ORD6082,CUST2082,42,PROD1282,Canada,6/2/2022,8/16/2022,5,paused,11/5/2022,920.25,1,6,Electronics,Chair,Home,Female
ORD6083,CUST2083,54,PROD1283,India,2/21/2023,5/13/2025,1,paused,5/23/2023,248.76,5,9,Electronics,Lamp,Home,Male
ORD6084,CUST2084,28,PROD1284,USA,2/22/2023,4/15/2023,0,active,5/2/2023,44.12,6,11,Clothing,Cricket Bat,Sports,Male
ORD6085,CUST2085,19,PROD1285,USA,7/21/2023,2/26/2025,1,paused,7/26/2024,1330.98,1,24,Electronics,Jacket,Clothing,Female
ORD6086,CUST2086,49,PROD1286,USA,11/4/2021,3/16/2022,0,active,6/6/2024,65.75,7,25,Electronics,Sneakers,Clothing,Female
ORD6087,CUST2087,45,PROD1287,Germany,9/6/2021,8/13/2023,0,active,9/27/2023,573.06,3,31,Clothing,Tablet,Electronics,Female
ORD6088,CUST2088,23,PROD1288,Pakistan,10/5/2022,11/7/2024,4,active,10/17/2024,384.45,5,23,Electronics,Lamp,Home,Male
ORD6089,CUST2089,29,PROD1289,Canada,10/1/2020,9/6/2021,0,active,9/4/2021,61.45,9,42,Beauty,Face Wash,Beauty,Female
ORD6090,CUST2090,53,PROD1290,USA,11/26/2021,2/22/2023,2,active,5/2/2025,476.48,4,15,Sports,Gaming Console,Electronics,Male
ORD6091,CUST2091,22,PROD1291,Germany,8/22/2022,2/18/2025,0,paused,8/11/2024,542.87,2,32,Beauty,Football,Sports,Female
ORD6092,CUST2092,26,PROD1292,Pakistan,9/26/2021,11/26/2023,3,active,5/14/2022,491.48,4,26,Electronics,Foundation,Beauty,Female
ORD6093,CUST2093,43,PROD1293,Germany,7/6/2023,4/2/2024,0,active,5/16/2024,309.37,3,31,Sports,Sneakers,Clothing,Female
ORD6094,CUST2094,51,PROD1294,Germany,11/22/2020,11/26/2022,3,active,12/15/2021,4.8,7,27,Clothing,Skirt,Clothing,Female
ORD6095,CUST2095,63,PROD1295,India,10/8/2022,7/18/2023,5,active,4/10/2023,247.22,4,31,Clothing,Lipstick,Beauty,Female
ORD6096,CUST2096,64,PROD1296,Germany,1/18/2022,10/2/2024,2,active,11/7/2023,121.04,7,33,Clothing,Shampoo,Beauty,Male
ORD6097,CUST2097,54,PROD1297,Pakistan,3/1/2022,11/21/2023,3,active,6/24/2022,146.91,7,24,Clothing,Perfume,Beauty,Female
ORD6098,CUST2098,50,PROD1298,Canada,4/2/2022,8/9/2023,3,paused,8/7/2023,1319.96,1,39,Beauty,Cycling Helmet,Sports,Female
ORD6099,CUST2099,63,PROD1299,Germany,7/5/2022,4/10/2025,1,paused,6/30/2024,84.26,4,15,Sports,Running Shoes,Sports,Female
ORD6100,CUST2100,33,PROD1300,USA,7/5/2022,9/30/2022,5,active,2/5/2025,313.24,4,45,Clothing,Gaming Console,Electronics,Male
ORD6101,CUST2101,18,PROD1301,India,4/27/2022,2/20/2024,5,cancelled,6/8/2024,261.8,4,49,Sports,Laptop,Electronics,Female
ORD6102,CUST2102,69,PROD1302,Canada,7/28/2023,12/12/2023,2,active,1/22/2024,366.08,4,29,Electronics,Tennis Racket,Sports,Female
ORD6103,CUST2103,67,PROD1303,Canada,3/31/2023,6/13/2025,4,active,2/14/2025,302.55,5,30,Sports,Refrigerator,Home,Male
ORD6104,CUST2104,38,PROD1304,Pakistan,1/28/2021,10/10/2024,5,active,12/25/2024,72.5,2,27,Beauty,Lipstick,Beauty,Other
ORD6105,CUST2105,44,PROD1305,India,6/14/2021,6/21/2024,3,active,12/27/2021,1194.42,1,29,Home,Running Shoes,Sports,Male
ORD6106,CUST2106,22,PROD1306,USA,9/13/2020,7/30/2023,2,active,10/15/2021,136.82,8,39,Sports,Moisturizer,Beauty,Female
ORD6107,CUST2107,53,PROD1307,Pakistan,8/31/2022,12/28/2022,5,active,11/8/2024,1491.08,1,41,Electronics,Headphones,Electronics,Male
ORD6108,CUST2108,69,PROD1308,USA,10/16/2022,3/28/2023,0,cancelled,11/18/2024,175.08,9,35,Electronics,Tennis Racket,Sports,Other
ORD6109,CUST2109,22,PROD1309,UK,11/30/2020,1/12/2024,3,active,3/10/2021,446.47,4,14,Clothing,Skirt,Clothing,Male
ORD6110,CUST2110,54,PROD1310,UK,12/23/2021,12/25/2022,5,active,3/14/2025,204.18,4,43,Beauty,Headphones,Electronics,Female
ORD6111,CUST2111,36,PROD1311,USA,8/16/2022,3/9/2023,5,active,6/4/2023,964.5,2,9,Home,Chair,Home,Male
ORD6112,CUST2112,24,PROD1312,UK,1/26/2021,3/4/2024,0,active,6/6/2022,134.3,8,44,Sports,Shirt,Clothing,Female
ORD6113,CUST2113,64,PROD1313,UK,5/12/2021,7/30/2021,0,active,8/13/2021,228.67,5,19,Beauty,Smartwatch,Electronics,Female
ORD6114,CUST2114,19,PROD1314,USA,11/7/2022,4/16/2023,2,paused,5/18/2024,360.22,5,33,Sports,Smartphone,Electronics,Male
ORD6115,CUST2115,29,PROD1315,Pakistan,12/27/2020,8/28/2023,3,active,4/8/2023,99.05,3,28,Clothing,Vacuum Cleaner,Home,Female
ORD6116,CUST2116,61,PROD1316,Germany,5/24/2021,9/4/2023,4,paused,11/28/2022,212.47,7,15,Beauty,Smartphone,Electronics,Female
ORD6117,CUST2117,59,PROD1317,USA,4/10/2022,5/24/2022,1,active,8/30/2023,14.12,8,19,Sports,Vacuum Cleaner,Home,Male
ORD6118,CUST2118,66,PROD1318,India,9/15/2020,9/20/2020,3,cancelled,8/4/2023,258.37,4,44,Sports,Running Shoes,Sports,Male
ORD6119,CUST2119,23,PROD1319,USA,6/8/2022,5/4/2024,1,active,4/14/2024,141.45,9,37,Sports,Tennis Racket,Sports,Female
ORD6120,CUST2120,41,PROD1320,Pakistan,5/27/2023,11/23/2023,5,cancelled,12/13/2023,52.81,9,43,Clothing,Moisturizer,Beauty,Male
ORD6121,CUST2121,58,PROD1321,USA,2/28/2023,7/7/2024,0,cancelled,7/25/2023,169.81,5,38,Sports,Chair,Home,Female
ORD6122,CUST2122,37,PROD1322,UK,9/25/2022,11/27/2023,1,active,1/24/2023,111.99,6,8,Beauty,Laptop,Electronics,Male
ORD6123,CUST2123,40,PROD1323,UK,12/19/2020,3/31/2022,0,paused,8/8/2024,564.3,3,7,Home,Lipstick,Beauty,Other
ORD6124,CUST2124,68,PROD1324,USA,12/28/2020,3/8/2024,0,active,11/14/2022,244.71,4,23,Sports,Face Wash,Beauty,Male
ORD6125,CUST2125,23,PROD1325,Canada,10/21/2020,11/10/2020,1,active,1/25/2023,603.87,1,11,Sports,Dumbbells,Sports,Female
ORD6126,CUST2126,25,PROD1326,Germany,10/12/2020,9/14/2022,1,active,6/30/2021,232.11,2,25,Sports,Foundation,Beauty,Male
ORD6127,CUST2127,60,PROD1327,Germany,3/2/2023,8/3/2025,1,paused,3/27/2024,50.52,5,7,Clothing,Microwave,Home,Female
ORD6128,CUST2128,24,PROD1328,UK,5/17/2023,9/25/2024,5,active,7/15/2025,407.04,2,33,Home,Cycling Helmet,Sports,Male
ORD6129,CUST2129,66,PROD1329,USA,5/28/2021,3/14/2022,3,active,8/4/2024,212.92,9,30,Sports,Moisturizer,Beauty,Male
ORD6130,CUST2130,40,PROD1330,Pakistan,10/3/2020,1/25/2024,5,cancelled,12/11/2021,119.35,9,9,Sports,Conditioner,Beauty,Male
ORD6131,CUST2131,62,PROD1331,Canada,9/3/2021,5/14/2025,4,active,7/22/2025,36.75,5,46,Sports,Smartphone,Electronics,Male
ORD6132,CUST2132,61,PROD1332,India,8/21/2022,5/1/2023,3,cancelled,10/6/2022,113.88,6,45,Sports,Basketball,Sports,Male
ORD6133,CUST2133,64,PROD1333,USA,12/9/2022,5/24/2024,4,active,4/5/2024,168.95,9,5,Electronics,Dumbbells,Sports,Male
ORD6134,CUST2134,40,PROD1334,UK,9/13/2021,11/17/2023,4,paused,1/22/2024,9.9,6,36,Clothing,Hoodie,Clothing,Female
ORD6135,CUST2135,40,PROD1335,India,8/15/2023,8/12/2024,0,active,4/20/2025,200.24,9,29,Electronics,Dining Table,Home,Female
ORD6136,CUST2136,21,PROD1336,Germany,10/11/2022,6/18/2024,3,active,5/28/2024,45.59,8,45,Beauty,Lipstick,Beauty,Female
ORD6137,CUST2137,19,PROD1337,USA,9/1/2022,3/5/2023,3,active,5/23/2025,42.19,4,46,Beauty,Sneakers,Clothing,Female
ORD6138,CUST2138,52,PROD1338,Pakistan,6/14/2021,1/10/2023,2,paused,8/30/2023,198.73,6,24,Clothing,Foundation,Beauty,Male
ORD6139,CUST2139,53,PROD1339,Germany,3/6/2023,4/6/2025,4,active,2/23/2025,339.6,1,42,Home,T-Shirt,Clothing,Male
ORD6140,CUST2140,61,PROD1340,Pakistan,9/9/2022,11/16/2022,1,active,11/4/2024,72.73,8,39,Clothing,Sneakers,Clothing,Female
ORD6141,CUST2141,32,PROD1341,UK,2/4/2021,9/9/2022,5,cancelled,8/12/2021,215.41,4,45,Sports,Microwave,Home,Female
ORD6142,CUST2142,53,PROD1342,India,8/3/2022,12/22/2022,5,cancelled,7/25/2023,91.74,8,47,Sports,Smartwatch,Electronics,Female
ORD6143,CUST2143,24,PROD1343,Canada,8/5/2023,12/11/2023,1,active,1/6/2025,57.28,9,49,Electronics,Bluetooth Speaker,Electronics,Other
ORD6144,CUST2144,47,PROD1344,USA,7/3/2023,5/24/2025,4,active,1/30/2024,155.31,5,29,Beauty,Tablet,Electronics,Female
ORD6145,CUST2145,62,PROD1345,UK,10/18/2020,4/29/2021,3,active,9/27/2021,776.04,1,18,Electronics,Dress,Clothing,Female
ORD6146,CUST2146,49,PROD1346,India,3/12/2021,10/11/2024,0,cancelled,6/10/2022,269.9,3,37,Sports,Blender,Home,Female
ORD6147,CUST2147,60,PROD1347,Germany,6/19/2022,7/15/2025,5,cancelled,5/18/2023,224.54,2,14,Sports,Moisturizer,Beauty,Female
ORD6148,CUST2148,48,PROD1348,Pakistan,4/11/2021,2/7/2022,4,cancelled,1/6/2025,211.38,5,16,Clothing,Tennis Racket,Sports,Female
ORD6149,CUST2149,36,PROD1349,UK,10/10/2022,4/22/2025,3,active,1/15/2025,64.8,9,16,Beauty,Lamp,Home,Female
ORD6150,CUST2150,30,PROD1350,UK,3/3/2023,3/21/2024,5,active,4/4/2024,189.04,7,46,Sports,Hoodie,Clothing,Female
ORD6151,CUST2151,57,PROD1351,Germany,12/24/2021,12/16/2024,4,active,4/1/2022,309.54,5,17,Clothing,Smartwatch,Electronics,Male
ORD6152,CUST2152,21,PROD1352,Pakistan,12/20/2020,7/24/2025,3,active,2/23/2022,221.26,9,2,Electronics,Running Shoes,Sports,Male
ORD6153,CUST2153,20,PROD1353,USA,1/31/2023,2/8/2025,0,paused,1/19/2025,235.28,8,27,Sports,Conditioner,Beauty,Male
ORD6154,CUST2154,48,PROD1354,Pakistan,5/31/2023,3/12/2025,4,active,8/21/2023,1010.74,1,39,Beauty,Sneakers,Clothing,Female
ORD6155,CUST2155,61,PROD1355,Germany,5/18/2023,6/23/2023,2,active,10/22/2024,38.46,1,32,Sports,Yoga Mat,Sports,Other
ORD6156,CUST2156,53,PROD1356,UK,11/14/2022,10/26/2024,5,paused,8/22/2024,38.54,6,6,Sports,Dress,Clothing,Male
ORD6157,CUST2157,49,PROD1357,USA,1/24/2021,10/25/2023,0,paused,12/25/2021,373.1,4,45,Beauty,Laptop,Electronics,Female
ORD6158,CUST2158,39,PROD1358,USA,8/12/2023,6/29/2025,3,active,7/27/2024,150.26,7,18,Sports,Tablet,Electronics,Male
ORD6159,CUST2159,37,PROD1359,Pakistan,8/8/2023,7/26/2025,3,active,3/9/2025,183.51,8,25,Electronics,Nail Polish,Beauty,Male
ORD6160,CUST2160,42,PROD1360,UK,3/17/2021,11/24/2023,3,active,11/4/2024,348.89,3,49,Electronics,Jeans,Clothing,Female
ORD6161,CUST2161,27,PROD1361,UK,2/27/2022,6/3/2022,4,paused,4/10/2024,113.81,9,5,Clothing,Football,Sports,Female
ORD6162,CUST2162,25,PROD1362,Germany,2/19/2021,4/15/2021,1,active,7/23/2021,25.64,6,32,Electronics,Sneakers,Clothing,Male
ORD6163,CUST2163,20,PROD1363,USA,5/9/2021,8/14/2024,3,active,11/26/2023,66.08,4,29,Beauty,Perfume,Beauty,Male
ORD6164,CUST2164,20,PROD1364,Germany,5/10/2021,10/26/2023,2,paused,3/30/2025,177.6,6,7,Electronics,Blender,Home,Male
ORD6165,CUST2165,55,PROD1365,UK,9/2/2020,4/21/2022,5,active,11/28/2024,408.87,4,31,Home,Moisturizer,Beauty,Male
ORD6166,CUST2166,20,PROD1366,Canada,2/6/2021,3/25/2023,4,paused,6/29/2022,86.47,8,13,Clothing,Cricket Bat,Sports,Male
ORD6167,CUST2167,60,PROD1367,UK,12/9/2022,8/18/2025,0,active,4/2/2024,615.92,2,27,Home,Yoga Mat,Sports,Female
ORD6168,CUST2168,46,PROD1368,UK,9/2/2020,1/12/2022,3,active,10/24/2022,662.46,2,8,Electronics,Conditioner,Beauty,Female
ORD6169,CUST2169,63,PROD1369,Canada,11/19/2020,5/12/2023,3,active,12/15/2023,490.33,3,15,Beauty,Blender,Home,Female
ORD6170,CUST2170,67,PROD1370,UK,12/26/2022,5/8/2024,3,paused,2/3/2025,379.99,5,4,Electronics,Blender,Home,Female
ORD6171,CUST2171,60,PROD1371,USA,1/23/2023,2/11/2025,3,cancelled,3/26/2023,260.34,6,45,Home,Football,Sports,Male
ORD6172,CUST2172,64,PROD1372,UK,10/3/2020,9/18/2022,2,active,7/24/2024,223.82,5,35,Clothing,Sofa,Home,Male
ORD6173,CUST2173,69,PROD1373,Pakistan,9/1/2020,2/25/2021,5,active,12/29/2020,268.72,7,21,Clothing,Chair,Home,Female
ORD6174,CUST2174,26,PROD1374,Pakistan,10/20/2022,11/28/2023,5,active,1/8/2023,142.76,8,31,Clothing,Running Shoes,Sports,Male
ORD6175,CUST2175,19,PROD1375,USA,9/14/2021,8/1/2022,0,active,3/5/2025,118.26,9,35,Home,Shampoo,Beauty,Male
ORD6176,CUST2176,54,PROD1376,India,9/11/2022,1/2/2023,1,cancelled,8/17/2024,166.92,8,40,Sports,Jeans,Clothing,Male
ORD6177,CUST2177,61,PROD1377,USA,10/28/2022,3/12/2025,5,active,4/26/2024,1356.12,1,49,Clothing,Jacket,Clothing,Male
ORD6178,CUST2178,67,PROD1378,India,5/18/2022,8/19/2025,1,cancelled,11/11/2023,328.73,6,46,Clothing,Skirt,Clothing,Male
ORD6179,CUST2179,46,PROD1379,Canada,9/19/2022,7/21/2023,1,active,9/20/2024,38.73,9,16,Beauty,Foundation,Beauty,Male
ORD6180,CUST2180,68,PROD1380,Germany,11/15/2020,8/17/2021,3,paused,10/23/2024,201.67,8,17,Electronics,T-Shirt,Clothing,Male
ORD6181,CUST2181,30,PROD1381,Pakistan,9/29/2021,11/27/2023,3,cancelled,1/5/2023,8.3,4,6,Sports,Football,Sports,Male
ORD6182,CUST2182,28,PROD1382,Germany,2/23/2022,3/17/2024,3,active,12/25/2022,130.65,9,33,Electronics,Football,Sports,Female
ORD6183,CUST2183,59,PROD1383,UK,7/14/2022,10/22/2023,2,active,10/3/2022,299.8,3,18,Clothing,Tennis Racket,Sports,Male
ORD6184,CUST2184,45,PROD1384,Pakistan,5/30/2022,11/4/2022,0,cancelled,4/1/2024,321.99,2,26,Home,Smartwatch,Electronics,Male
ORD6185,CUST2185,60,PROD1385,Canada,8/29/2022,2/1/2023,3,paused,6/29/2024,409.8,2,4,Clothing,Dumbbells,Sports,Female
ORD6186,CUST2186,67,PROD1386,Pakistan,10/4/2022,7/7/2023,2,paused,1/21/2023,119.69,9,30,Sports,Dress,Clothing,Male
ORD6187,CUST2187,35,PROD1387,Pakistan,7/5/2022,11/29/2023,2,cancelled,9/14/2024,632.36,2,39,Electronics,Perfume,Beauty,Male
ORD6188,CUST2188,62,PROD1388,Germany,6/21/2021,9/18/2023,0,cancelled,9/4/2024,332.94,2,15,Clothing,Moisturizer,Beauty,Male
ORD6189,CUST2189,22,PROD1389,Canada,5/30/2022,11/3/2024,3,active,10/25/2023,378.98,5,9,Beauty,Microwave,Home,Male
ORD6190,CUST2190,31,PROD1390,Pakistan,5/4/2022,2/6/2023,3,active,7/28/2022,601.94,3,44,Sports,Dining Table,Home,Male
ORD6191,CUST2191,33,PROD1391,Canada,11/9/2022,1/25/2024,1,active,5/1/2023,76.39,8,49,Clothing,Tablet,Electronics,Male
ORD6192,CUST2192,32,PROD1392,India,6/26/2021,7/10/2021,2,cancelled,6/30/2025,247.03,6,27,Beauty,Lamp,Home,Female
ORD6193,CUST2193,50,PROD1393,UK,10/10/2021,1/8/2024,5,cancelled,2/15/2025,215.7,4,13,Beauty,Sneakers,Clothing,Female
ORD6194,CUST2194,35,PROD1394,UK,2/18/2022,8/10/2025,3,active,9/18/2022,474.15,4,40,Home,Laptop,Electronics,Female
ORD6195,CUST2195,57,PROD1395,UK,2/15/2021,7/2/2023,2,active,9/23/2021,6.64,5,4,Home,Yoga Mat,Sports,Male
ORD6196,CUST2196,58,PROD1396,UK,9/18/2021,4/19/2024,1,paused,9/10/2024,757.47,2,21,Clothing,Face Wash,Beauty,Male
ORD6197,CUST2197,31,PROD1397,USA,12/31/2022,7/6/2023,2,active,12/10/2023,384.35,5,41,Sports,Cycling Helmet,Sports,Other
ORD6198,CUST2198,35,PROD1398,UK,2/9/2021,4/19/2023,5,active,12/22/2022,252.19,4,7,Sports,Blender,Home,Male
ORD6199,CUST2199,30,PROD1399,USA,8/3/2023,10/31/2023,4,active,4/30/2025,561.99,3,39,Sports,Cricket Bat,Sports,Male
ORD6200,CUST2200,69,PROD1400,UK,1/19/2022,11/4/2023,5,active,2/23/2022,156.84,3,20,Beauty,Cricket Bat,Sports,Male
ORD6201,CUST2201,55,PROD1401,UK,3/11/2023,9/12/2023,2,active,10/16/2023,948.96,1,25,Sports,Conditioner,Beauty,Female
ORD6202,CUST2202,56,PROD1402,UK,1/12/2021,12/16/2021,4,active,11/15/2023,217.24,9,36,Electronics,Football,Sports,Female
ORD6203,CUST2203,43,PROD1403,Canada,4/24/2021,10/8/2023,2,active,11/29/2024,197.39,6,6,Electronics,Conditioner,Beauty,Male
ORD6204,CUST2204,54,PROD1404,USA,11/7/2021,3/1/2024,1,active,2/22/2024,99.21,7,47,Clothing,Moisturizer,Beauty,Female
ORD6205,CUST2205,30,PROD1405,USA,7/6/2022,3/2/2024,4,active,3/27/2023,176.86,9,12,Beauty,Dumbbells,Sports,Male
ORD6206,CUST2206,42,PROD1406,UK,1/21/2021,12/1/2024,4,paused,9/28/2024,259.64,5,20,Clothing,Microwave,Home,Female
ORD6207,CUST2207,38,PROD1407,India,5/10/2023,12/27/2023,4,active,8/3/2024,581.93,3,23,Sports,Hoodie,Clothing,Male
ORD6208,CUST2208,48,PROD1408,Pakistan,12/22/2021,11/28/2022,0,active,6/15/2024,297.19,1,27,Clothing,Dining Table,Home,Female
ORD6209,CUST2209,67,PROD1409,Canada,5/21/2022,5/9/2025,1,cancelled,8/1/2025,349.74,2,5,Electronics,Microwave,Home,Male
ORD6210,CUST2210,29,PROD1410,India,10/31/2020,3/22/2025,3,cancelled,12/1/2020,603.4,1,19,Clothing,Jacket,Clothing,Male
ORD6211,CUST2211,18,PROD1411,Germany,6/19/2021,10/22/2022,3,active,11/16/2024,88.5,4,28,Electronics,Football,Sports,Male
ORD6212,CUST2212,28,PROD1412,UK,9/12/2022,5/11/2024,0,active,6/13/2025,144.34,8,36,Sports,Laptop,Electronics,Female
ORD6213,CUST2213,57,PROD1413,India,3/4/2022,1/20/2024,4,active,11/29/2024,927.7,2,23,Sports,Bluetooth Speaker,Electronics,Male
ORD6214,CUST2214,40,PROD1414,UK,4/9/2022,5/20/2023,4,paused,10/30/2024,3.64,8,44,Sports,Laptop,Electronics,Male
ORD6215,CUST2215,62,PROD1415,USA,5/1/2021,12/5/2023,0,cancelled,6/27/2024,98.84,4,20,Electronics,Camera,Electronics,Male
ORD6216,CUST2216,29,PROD1416,USA,1/12/2021,2/7/2023,0,active,10/26/2024,121.81,9,42,Clothing,Sneakers,Clothing,Male
ORD6217,CUST2217,50,PROD1417,UK,2/8/2021,11/15/2024,0,active,8/3/2023,204.64,3,5,Electronics,Nail Polish,Beauty,Male
ORD6218,CUST2218,41,PROD1418,USA,6/1/2023,11/20/2024,0,active,10/8/2024,168.35,9,29,Clothing,Perfume,Beauty,Female
ORD6219,CUST2219,64,PROD1419,USA,7/11/2021,5/4/2022,4,paused,4/18/2023,240.51,5,44,Clothing,Perfume,Beauty,Female
ORD6220,CUST2220,39,PROD1420,Germany,4/2/2021,1/2/2025,1,active,9/12/2024,13.55,6,6,Home,Jeans,Clothing,Female
ORD6221,CUST2221,53,PROD1421,Pakistan,11/7/2022,4/28/2023,1,active,2/10/2024,352.52,3,15,Beauty,Smartwatch,Electronics,Male
ORD6222,CUST2222,45,PROD1422,Canada,4/10/2021,8/29/2022,1,cancelled,7/27/2021,640.56,3,38,Electronics,Headphones,Electronics,Male
ORD6223,CUST2223,60,PROD1423,Pakistan,12/4/2021,3/23/2024,0,active,12/18/2022,212.95,3,22,Clothing,Jeans,Clothing,Other
ORD6224,CUST2224,29,PROD1424,Germany,9/20/2020,10/7/2023,3,active,2/8/2025,161.64,7,12,Electronics,T-Shirt,Clothing,Female
ORD6225,CUST2225,36,PROD1425,Pakistan,7/8/2023,11/26/2024,0,active,4/16/2024,144.78,9,13,Clothing,Dress,Clothing,Female
ORD6226,CUST2226,25,PROD1426,Germany,3/24/2023,1/12/2024,5,active,9/23/2023,222.44,8,31,Home,Tennis Racket,Sports,Female
ORD6227,CUST2227,52,PROD1427,India,5/18/2022,12/30/2022,3,active,9/27/2024,29.69,7,48,Home,Gaming Console,Electronics,Male
ORD6228,CUST2228,60,PROD1428,Germany,4/7/2023,3/14/2025,0,active,12/29/2023,101.16,8,35,Home,Microwave,Home,Other
ORD6229,CUST2229,53,PROD1429,UK,8/10/2022,2/23/2024,5,active,12/12/2022,167.51,6,32,Home,Bluetooth Speaker,Electronics,Female
ORD6230,CUST2230,46,PROD1430,India,5/20/2021,11/25/2023,5,cancelled,9/21/2023,108.05,3,48,Home,Perfume,Beauty,Female
ORD6231,CUST2231,40,PROD1431,Pakistan,2/6/2021,7/23/2025,0,paused,5/18/2025,332.43,6,38,Electronics,Face Wash,Beauty,Female
ORD6232,CUST2232,50,PROD1432,India,12/12/2020,12/22/2020,0,active,2/13/2021,680.64,2,5,Clothing,Yoga Mat,Sports,Female
ORD6233,CUST2233,67,PROD1433,Canada,10/19/2020,11/28/2023,3,active,1/29/2025,255.08,7,36,Sports,Cricket Bat,Sports,Female
ORD6234,CUST2234,34,PROD1434,Germany,8/20/2020,7/20/2021,5,active,10/3/2024,114.89,7,27,Clothing,Microwave,Home,Female
ORD6235,CUST2235,44,PROD1435,Germany,9/9/2022,3/25/2024,1,active,12/25/2023,192.6,6,17,Sports,Sneakers,Clothing,Female
ORD6236,CUST2236,63,PROD1436,India,7/19/2021,5/5/2024,1,cancelled,8/12/2022,138.94,3,27,Beauty,Smartwatch,Electronics,Female
ORD6237,CUST2237,49,PROD1437,Germany,3/9/2021,1/31/2025,4,active,8/3/2025,1427.64,1,7,Sports,Football,Sports,Female
ORD6238,CUST2238,51,PROD1438,Pakistan,12/22/2022,5/19/2024,4,paused,8/10/2024,24.99,7,18,Sports,T-Shirt,Clothing,Female
ORD6239,CUST2239,29,PROD1439,India,7/18/2023,11/25/2023,5,active,12/14/2023,61.64,3,28,Sports,Headphones,Electronics,Male
ORD6240,CUST2240,44,PROD1440,Germany,8/2/2022,6/6/2024,1,active,9/12/2024,537.06,2,39,Sports,Football,Sports,Male
ORD6241,CUST2241,55,PROD1441,Germany,3/3/2021,10/1/2022,0,active,4/19/2023,212.08,4,16,Electronics,Face Wash,Beauty,Female
ORD6242,CUST2242,41,PROD1442,Pakistan,2/18/2023,3/7/2025,4,active,8/19/2024,243.58,4,14,Sports,Jeans,Clothing,Female
ORD6243,CUST2243,26,PROD1443,UK,10/11/2022,5/1/2024,3,active,3/3/2023,992.4,2,10,Electronics,Bluetooth Speaker,Electronics,Female
ORD6244,CUST2244,18,PROD1444,Germany,6/16/2021,10/1/2024,5,active,2/13/2022,610.13,1,20,Electronics,Sneakers,Clothing,Male
ORD6245,CUST2245,55,PROD1445,Canada,11/13/2020,9/16/2023,3,active,9/7/2023,61.51,9,7,Electronics,Nail Polish,Beauty,Female
